context_indices
"[2064, 1808, 2476]"
"[1808, 2476, 3847]"
"[2397, 2845, 3633, 1111, 2077, 3195]"
"[2845, 3633, 1137, 2077, 3195, 1106]"
"[3633, 1137, 1111, 3195, 1106, 1175]"
"[1137, 1111, 2077, 1106, 1175, 445]"
"[1111, 2077, 3195, 1175, 445, 3744]"
"[2077, 3195, 1106, 445, 3744, 1112]"
"[3195, 1106, 1175, 3744, 1112, 3772]"
"[1106, 1175, 445, 1112, 3772, 2074]"
"[1175, 445, 3744, 3772, 2074, 3824]"
"[445, 3744, 1112, 2074, 3824, 1198]"
"[3744, 1112, 3772, 3824, 1198, 1463]"
"[1112, 3772, 2074, 1198, 1463, 1240]"
"[3772, 2074, 3824, 1463, 1240, 1999]"
"[2074, 3824, 1198, 1240, 1999, 648]"
"[3824, 1198, 1463, 1999, 648, 1398]"
"[1198, 1463, 1240, 648, 1398, 3823]"
"[1463, 1240, 1999, 1398, 3823, 3282]"
"[1240, 1999, 648, 3823, 3282, 1081]"
"[1999, 648, 1398, 3282, 1081, 1463]"
"[648, 1398, 3823, 1081, 1463, 2089]"
"[1398, 3823, 3282, 1463, 2089, 148]"
"[3823, 3282, 1081, 2089, 148, 673]"
"[3282, 1081, 1463, 148, 673, 3281]"
"[1081, 1463, 2089, 673, 3281, 1114]"
"[1463, 2089, 148, 3281, 1114, 3061]"
"[2089, 148, 673, 1114, 3061, 3824]"
"[148, 673, 3281, 3061, 3824, 663]"
"[673, 3281, 1114, 3824, 663, 1551]"
"[3281, 1114, 3061, 663, 1551, 1170]"
"[1114, 3061, 3824, 1551, 1170, 3430]"
"[3061, 3824, 663, 1170, 3430, 2279]"
"[3824, 663, 1551, 3430, 2279, 727]"
"[663, 1551, 1170, 2279, 727, 3430]"
"[1551, 1170, 3430, 727, 3430, 2946]"
"[1170, 3430, 2279, 3430, 2946, 2151]"
"[3430, 2279, 727, 2946, 2151, 3297]"
"[2279, 727, 3430, 2151, 3297, 1531]"
"[727, 3430, 2946, 3297, 1531, 1225]"
"[3430, 2946, 2151, 1531, 1225, 1197]"
"[2946, 2151, 3297, 1225, 1197, 3284]"
"[2151, 3297, 1531, 1197, 3284, 835]"
"[3297, 1531, 1225, 3284, 835, 3828]"
"[1531, 1225, 1197, 835, 3828, 1222]"
"[1225, 1197, 3284, 3828, 1222, 3441]"
"[1197, 3284, 835, 1222, 3441, 2675]"
"[3284, 835, 3828, 3441, 2675, 1165]"
"[835, 3828, 1222, 2675, 1165, 1932]"
"[3828, 1222, 3441, 1165, 1932, 1217]"
"[1222, 3441, 2675, 1932, 1217, 1377]"
"[3441, 2675, 1165, 1217, 1377, 3833]"
"[2675, 1165, 1932, 1377, 3833, 344]"
"[1165, 1932, 1217, 3833, 344, 3003]"
"[1932, 1217, 1377, 344, 3003, 2837]"
"[1217, 1377, 3833, 3003, 2837, 2675]"
"[1377, 3833, 344, 2837, 2675, 1253]"
"[3833, 344, 3003, 2675, 1253, 407]"
"[344, 3003, 2837, 1253, 407, 2955]"
"[3003, 2837, 2675, 407, 2955, 3000]"
"[2837, 2675, 1253, 2955, 3000, 2433]"
"[2675, 1253, 407, 3000, 2433, 1873]"
"[1253, 407, 2955, 2433, 1873, 2012]"
"[407, 2955, 3000, 1873, 2012, 975]"
"[2955, 3000, 2433, 2012, 975, 2675]"
"[3000, 2433, 1873, 975, 2675, 2942]"
"[2433, 1873, 2012, 2675, 2942, 1434]"
"[1873, 2012, 975, 2942, 1434, 590]"
"[2012, 975, 2675, 1434, 590, 2482]"
"[975, 2675, 2942, 590, 2482, 3449]"
"[2675, 2942, 1434, 2482, 3449, 3498]"
"[2942, 1434, 590, 3449, 3498, 3597]"
"[1434, 590, 2482, 3498, 3597, 1197]"
"[590, 2482, 3449, 3597, 1197, 2174]"
"[2482, 3449, 3498, 1197, 2174, 45]"
"[3449, 3498, 3597, 2174, 45, 3432]"
"[3498, 3597, 1197, 45, 3432, 488]"
"[3597, 1197, 2174, 3432, 488, 1766]"
"[1197, 2174, 45, 488, 1766, 566]"
"[2174, 45, 3432, 1766, 566, 1363]"
"[45, 3432, 488, 566, 1363, 2494]"
"[3432, 488, 1766, 1363, 2494, 45]"
"[488, 1766, 566, 2494, 45, 1191]"
"[1766, 566, 1363, 45, 1191, 3432]"
"[566, 1363, 2494, 1191, 3432, 488]"
"[1363, 2494, 45, 3432, 488, 3765]"
"[2494, 45, 1191, 488, 3765, 2373]"
"[45, 1191, 3432, 3765, 2373, 3373]"
"[1191, 3432, 488, 2373, 3373, 2370]"
"[3432, 488, 3765, 3373, 2370, 2054]"
"[488, 3765, 2373, 2370, 2054, 773]"
"[3765, 2373, 3373, 2054, 773, 798]"
"[2373, 3373, 2370, 773, 798, 1617]"
"[3373, 2370, 2054, 798, 1617, 831]"
"[2370, 2054, 773, 1617, 831, 3075]"
"[2054, 773, 798, 831, 3075, 162]"
"[773, 798, 1617, 3075, 162, 3432]"
"[798, 1617, 831, 162, 3432, 488]"
"[1617, 831, 3075, 3432, 488, 2081]"
"[831, 3075, 162, 488, 2081, 889]"
"[3075, 162, 3432, 2081, 889, 92]"
"[162, 3432, 488, 889, 92, 1964]"
"[3432, 488, 2081, 92, 1964, 1813]"
"[488, 2081, 889, 1964, 1813, 3688]"
"[2081, 889, 92, 1813, 3688, 321]"
"[889, 92, 1964, 3688, 321, 3432]"
"[92, 1964, 1813, 321, 3432, 488]"
"[1964, 1813, 3688, 3432, 488, 2081]"
"[1813, 3688, 321, 488, 2081, 3738]"
"[3688, 321, 3432, 2081, 3738, 4]"
"[321, 3432, 488, 3738, 4, 158]"
"[3432, 488, 2081, 4, 158, 2189]"
"[488, 2081, 3738, 158, 2189, 3705]"
"[2081, 3738, 4, 2189, 3705, 162]"
"[3738, 4, 158, 3705, 162, 2345]"
"[4, 158, 2189, 162, 2345, 3548]"
"[158, 2189, 3705, 2345, 3548, 889]"
"[2189, 3705, 162, 3548, 889, 2360]"
"[3705, 162, 2345, 889, 2360, 248]"
"[162, 2345, 3548, 2360, 248, 228]"
"[2345, 3548, 889, 248, 228, 3432]"
"[3548, 889, 2360, 228, 3432, 488]"
"[889, 2360, 248, 3432, 488, 2081]"
"[2360, 248, 228, 488, 2081, 2360]"
"[248, 228, 3432, 2081, 2360, 301]"
"[228, 3432, 488, 2360, 301, 228]"
"[3432, 488, 2081, 301, 228, 3432]"
"[488, 2081, 2360, 228, 3432, 488]"
"[2081, 2360, 301, 3432, 488, 2081]"
"[2360, 301, 228, 488, 2081, 2360]"
"[301, 228, 3432, 2081, 2360, 2115]"
"[228, 3432, 488, 2360, 2115, 228]"
"[3432, 488, 2081, 2115, 228, 3432]"
"[488, 2081, 2360, 228, 3432, 488]"
"[2081, 2360, 2115, 3432, 488, 2081]"
"[2360, 2115, 228, 488, 2081, 786]"
"[2115, 228, 3432, 2081, 786, 3501]"
"[228, 3432, 488, 786, 3501, 9]"
"[3432, 488, 2081, 3501, 9, 2688]"
"[488, 2081, 786, 9, 2688, 1708]"
"[2081, 786, 3501, 2688, 1708, 2645]"
"[786, 3501, 9, 1708, 2645, 3432]"
"[3501, 9, 2688, 2645, 3432, 488]"
"[9, 2688, 1708, 3432, 488, 2081]"
"[2688, 1708, 2645, 488, 2081, 2993]"
"[1708, 2645, 3432, 2081, 2993, 3633]"
"[2645, 3432, 488, 2993, 3633, 1483]"
"[3432, 488, 2081, 3633, 1483, 726]"
"[488, 2081, 2993, 1483, 726, 43]"
"[2081, 2993, 3633, 726, 43, 786]"
"[2993, 3633, 1483, 43, 786, 1708]"
"[3633, 1483, 726, 786, 1708, 1524]"
"[1483, 726, 43, 1708, 1524, 901]"
"[726, 43, 786, 1524, 901, 2081]"
"[43, 786, 1708, 901, 2081, 3432]"
"[786, 1708, 1524, 2081, 3432, 488]"
"[1708, 1524, 901, 3432, 488, 3028]"
"[1524, 901, 2081, 488, 3028, 2081]"
"[901, 2081, 3432, 3028, 2081, 2645]"
"[2081, 3432, 488, 2081, 2645, 1065]"
"[3432, 488, 3028, 2645, 1065, 585]"
"[488, 3028, 2081, 1065, 585, 3514]"
"[3028, 2081, 2645, 585, 3514, 3432]"
"[2081, 2645, 1065, 3514, 3432, 488]"
"[2645, 1065, 585, 3432, 488, 2081]"
"[1065, 585, 3514, 488, 2081, 888]"
"[585, 3514, 3432, 2081, 888, 2688]"
"[3514, 3432, 488, 888, 2688, 2817]"
"[3432, 488, 2081, 2688, 2817, 3296]"
"[488, 2081, 888, 2817, 3296, 29]"
"[2081, 888, 2688, 3296, 29, 29]"
"[888, 2688, 2817, 29, 29, 775]"
"[2688, 2817, 3296, 29, 775, 406]"
"[2817, 3296, 29, 775, 406, 3099]"
"[3296, 29, 29, 406, 3099, 2688]"
"[29, 29, 775, 3099, 2688, 11]"
"[29, 775, 406, 2688, 11, 3662]"
"[775, 406, 3099, 11, 3662, 29]"
"[406, 3099, 2688, 3662, 29, 1562]"
"[3099, 2688, 11, 29, 1562, 888]"
"[2688, 11, 3662, 1562, 888, 2688]"
"[11, 3662, 29, 888, 2688, 1252]"
"[3662, 29, 1562, 2688, 1252, 1616]"
"[29, 1562, 888, 1252, 1616, 9]"
"[1562, 888, 2688, 1616, 9, 2755]"
"[888, 2688, 1252, 9, 2755, 2677]"
"[2688, 1252, 1616, 2755, 2677, 1232]"
"[1252, 1616, 9, 2677, 1232, 1749]"
"[1616, 9, 2755, 1232, 1749, 162]"
"[9, 2755, 2677, 1749, 162, 888]"
"[2755, 2677, 1232, 162, 888, 2344]"
"[2677, 1232, 1749, 888, 2344, 3799]"
"[1232, 1749, 162, 2344, 3799, 406]"
"[1749, 162, 888, 3799, 406, 86]"
"[162, 888, 2344, 406, 86, 2081]"
"[888, 2344, 3799, 86, 2081, 888]"
"[2344, 3799, 406, 2081, 888, 2686]"
"[3799, 406, 86, 888, 2686, 2448]"
"[406, 86, 2081, 2686, 2448, 11]"
"[86, 2081, 888, 2448, 11, 2876]"
"[2081, 888, 2686, 11, 2876, 3600]"
"[888, 2686, 2448, 2876, 3600, 29]"
"[2686, 2448, 11, 3600, 29, 775]"
"[2448, 11, 2876, 29, 775, 406]"
"[11, 2876, 3600, 775, 406, 3099]"
"[2876, 3600, 29, 406, 3099, 2688]"
"[3600, 29, 775, 3099, 2688, 713]"
"[29, 775, 406, 2688, 713, 3582]"
"[775, 406, 3099, 713, 3582, 2206]"
"[406, 3099, 2688, 3582, 2206, 2405]"
"[3099, 2688, 713, 2206, 2405, 3520]"
"[2688, 713, 3582, 2405, 3520, 885]"
"[713, 3582, 2206, 3520, 885, 1480]"
"[3582, 2206, 2405, 885, 1480, 1689]"
"[2206, 2405, 3520, 1480, 1689, 3432]"
"[2405, 3520, 885, 1689, 3432, 488]"
"[3520, 885, 1480, 3432, 488, 2961]"
"[885, 1480, 1689, 488, 2961, 1626]"
"[1480, 1689, 3432, 2961, 1626, 948]"
"[1689, 3432, 488, 1626, 948, 406]"
"[3432, 488, 2961, 948, 406, 2657]"
"[488, 2961, 1626, 406, 2657, 1792]"
"[2961, 1626, 948, 2657, 1792, 3534]"
"[1626, 948, 406, 1792, 3534, 2397]"
"[948, 406, 2657, 3534, 2397, 1540]"
"[406, 2657, 1792, 2397, 1540, 3432]"
"[2657, 1792, 3534, 1540, 3432, 488]"
"[1792, 3534, 2397, 3432, 488, 476]"
"[3534, 2397, 1540, 488, 476, 3502]"
"[2397, 1540, 3432, 476, 3502, 1106]"
"[1540, 3432, 488, 3502, 1106, 3432]"
"[3432, 488, 476, 1106, 3432, 488]"
"[488, 476, 3502, 3432, 488, 2081]"
"[476, 3502, 1106, 488, 2081, 3449]"
"[3502, 1106, 3432, 2081, 3449, 3262]"
"[1106, 3432, 488, 3449, 3262, 2979]"
"[3432, 488, 2081, 3262, 2979, 3432]"
"[488, 2081, 3449, 2979, 3432, 489]"
"[2081, 3449, 3262, 3432, 489, 518]"
"[3449, 3262, 2979, 489, 518, 3432]"
"[3262, 2979, 3432, 518, 3432, 488]"
"[2979, 3432, 489, 3432, 488, 2081]"
"[3432, 489, 518, 488, 2081, 628]"
"[489, 518, 3432, 2081, 628, 3432]"
"[518, 3432, 488, 628, 3432, 488]"
"[3432, 488, 2081, 3432, 488, 1176]"
"[488, 2081, 628, 488, 1176, 967]"
"[2081, 628, 3432, 1176, 967, 3432]"
"[628, 3432, 488, 967, 3432, 489]"
"[3432, 488, 1176, 3432, 489, 3471]"
"[488, 1176, 967, 489, 3471, 3756]"
"[1176, 967, 3432, 3471, 3756, 1524]"
"[967, 3432, 489, 3756, 1524, 194]"
"[3432, 489, 3471, 1524, 194, 3042]"
"[489, 3471, 3756, 194, 3042, 2978]"
"[3471, 3756, 1524, 3042, 2978, 3247]"
"[3756, 1524, 194, 2978, 3247, 606]"
"[1524, 194, 3042, 3247, 606, 3129]"
"[194, 3042, 2978, 606, 3129, 148]"
"[3042, 2978, 3247, 3129, 148, 2855]"
"[2978, 3247, 606, 148, 2855, 2799]"
"[3247, 606, 3129, 2855, 2799, 3432]"
"[606, 3129, 148, 2799, 3432, 488]"
"[3129, 148, 2855, 3432, 488, 2081]"
"[148, 2855, 2799, 488, 2081, 224]"
"[2855, 2799, 3432, 2081, 224, 3485]"
"[2799, 3432, 488, 224, 3485, 2798]"
"[3432, 488, 2081, 3485, 2798, 1091]"
"[488, 2081, 224, 2798, 1091, 3788]"
"[2081, 224, 3485, 1091, 3788, 1628]"
"[224, 3485, 2798, 3788, 1628, 3581]"
"[3485, 2798, 1091, 1628, 3581, 188]"
"[2798, 1091, 3788, 3581, 188, 3529]"
"[1091, 3788, 1628, 188, 3529, 3255]"
"[3788, 1628, 3581, 3529, 3255, 3326]"
"[1628, 3581, 188, 3255, 3326, 1937]"
"[3581, 188, 3529, 3326, 1937, 3855]"
"[188, 3529, 3255, 1937, 3855, 3326]"
"[3529, 3255, 3326, 3855, 3326, 3852]"
"[3255, 3326, 1937, 3326, 3852, 575]"
"[3326, 1937, 3855, 3852, 575, 343]"
"[1937, 3855, 3326, 575, 343, 278]"
"[3855, 3326, 3852, 343, 278, 1997]"
"[3326, 3852, 575, 278, 1997, 848]"
"[3852, 575, 343, 1997, 848, 3857]"
"[575, 343, 278, 848, 3857, 1456]"
"[343, 278, 1997, 3857, 1456, 1161]"
"[278, 1997, 848, 1456, 1161, 1891]"
"[1997, 848, 3857, 1161, 1891, 3129]"
"[848, 3857, 1456, 1891, 3129, 3432]"
"[3857, 1456, 1161, 3129, 3432, 488]"
"[1456, 1161, 1891, 3432, 488, 2081]"
"[1161, 1891, 3129, 488, 2081, 1891]"
"[1891, 3129, 3432, 2081, 1891, 389]"
"[3129, 3432, 488, 1891, 389, 788]"
"[3432, 488, 2081, 389, 788, 3583]"
"[488, 2081, 1891, 788, 3583, 3129]"
"[2081, 1891, 389, 3583, 3129, 3432]"
"[1891, 389, 788, 3129, 3432, 488]"
"[389, 788, 3583, 3432, 488, 406]"
"[788, 3583, 3129, 488, 406, 86]"
"[3583, 3129, 3432, 406, 86, 28]"
"[3129, 3432, 488, 86, 28, 406]"
"[3432, 488, 406, 28, 406, 1194]"
"[488, 406, 86, 406, 1194, 2014]"
"[406, 86, 28, 1194, 2014, 759]"
"[86, 28, 406, 2014, 759, 1540]"
"[28, 406, 1194, 759, 1540, 759]"
"[406, 1194, 2014, 1540, 759, 1951]"
"[1194, 2014, 759, 759, 1951, 759]"
"[2014, 759, 1540, 1951, 759, 3569]"
"[759, 1540, 759, 759, 3569, 1085]"
"[1540, 759, 1951, 3569, 1085, 1374]"
"[759, 1951, 759, 1085, 1374, 3663]"
"[1951, 759, 3569, 1374, 3663, 2081]"
"[759, 3569, 1085, 3663, 2081, 2397]"
"[3569, 1085, 1374, 2081, 2397, 3599]"
"[1085, 1374, 3663, 2397, 3599, 1656]"
"[1374, 3663, 2081, 3599, 1656, 406]"
"[3663, 2081, 2397, 1656, 406, 1085]"
"[2081, 2397, 3599, 406, 1085, 2587]"
"[2397, 3599, 1656, 1085, 2587, 3810]"
"[3599, 1656, 406, 2587, 3810, 406]"
"[1656, 406, 1085, 3810, 406, 2033]"
"[406, 1085, 2587, 406, 2033, 1010]"
"[1085, 2587, 3810, 2033, 1010, 2173]"
"[2587, 3810, 406, 1010, 2173, 1010]"
"[3810, 406, 2033, 2173, 1010, 468]"
"[406, 2033, 1010, 1010, 468, 962]"
"[2033, 1010, 2173, 468, 962, 1010]"
"[1010, 2173, 1010, 962, 1010, 2390]"
"[2173, 1010, 468, 1010, 2390, 2659]"
"[1010, 468, 962, 2390, 2659, 3599]"
"[468, 962, 1010, 2659, 3599, 3052]"
"[962, 1010, 2390, 3599, 3052, 2390]"
"[1010, 2390, 2659, 3052, 2390, 1471]"
"[2390, 2659, 3599, 2390, 1471, 811]"
"[2659, 3599, 3052, 1471, 811, 1022]"
"[3599, 3052, 2390, 811, 1022, 3450]"
"[3052, 2390, 1471, 1022, 3450, 1010]"
"[2390, 1471, 811, 3450, 1010, 586]"
"[1471, 811, 1022, 1010, 586, 3771]"
"[811, 1022, 3450, 586, 3771, 1010]"
"[1022, 3450, 1010, 3771, 1010, 2968]"
"[3450, 1010, 586, 1010, 2968, 2555]"
"[1010, 586, 3771, 2968, 2555, 3543]"
"[586, 3771, 1010, 2555, 3543, 2478]"
"[3771, 1010, 2968, 3543, 2478, 2033]"
"[1010, 2968, 2555, 2478, 2033, 2081]"
"[2968, 2555, 3543, 2033, 2081, 3471]"
"[2555, 3543, 2478, 2081, 3471, 2445]"
"[3543, 2478, 2033, 3471, 2445, 1925]"
"[2478, 2033, 2081, 2445, 1925, 3823]"
"[2033, 2081, 3471, 1925, 3823, 2081]"
"[2081, 3471, 2445, 3823, 2081, 3468]"
"[3471, 2445, 1925, 2081, 3468, 3432]"
"[2445, 1925, 3823, 3468, 3432, 488]"
"[1925, 3823, 2081, 3432, 488, 899]"
"[3823, 2081, 3468, 488, 899, 585]"
"[2081, 3468, 3432, 899, 585, 1363]"
"[3468, 3432, 488, 585, 1363, 1844]"
"[3432, 488, 899, 1363, 1844, 2081]"
"[488, 899, 585, 1844, 2081, 1844]"
"[899, 585, 1363, 2081, 1844, 3657]"
"[585, 1363, 1844, 1844, 3657, 3351]"
"[1363, 1844, 2081, 3657, 3351, 1903]"
"[1844, 2081, 1844, 3351, 1903, 3698]"
"[2081, 1844, 3657, 1903, 3698, 868]"
"[1844, 3657, 3351, 3698, 868, 2077]"
"[3657, 3351, 1903, 868, 2077, 1736]"
"[3351, 1903, 3698, 2077, 1736, 531]"
"[1903, 3698, 868, 1736, 531, 3033]"
"[3698, 868, 2077, 531, 3033, 3631]"
"[868, 2077, 1736, 3033, 3631, 2102]"
"[2077, 1736, 531, 3631, 2102, 3631]"
"[1736, 531, 3033, 2102, 3631, 586]"
"[531, 3033, 3631, 3631, 586, 288]"
"[3033, 3631, 2102, 586, 288, 3810]"
"[3631, 2102, 3631, 288, 3810, 3432]"
"[2102, 3631, 586, 3810, 3432, 488]"
"[3631, 586, 288, 3432, 488, 2081]"
"[586, 288, 3810, 488, 2081, 1363]"
"[288, 3810, 3432, 2081, 1363, 2370]"
"[3810, 3432, 488, 1363, 2370, 619]"
"[3432, 488, 2081, 2370, 619, 1062]"
"[488, 2081, 1363, 619, 1062, 3432]"
"[2081, 1363, 2370, 1062, 3432, 901]"
"[1363, 2370, 619, 3432, 901, 2291]"
"[2370, 619, 1062, 901, 2291, 487]"
"[619, 1062, 3432, 2291, 487, 3856]"
"[1062, 3432, 901, 487, 3856, 3817]"
"[3432, 901, 2291, 3856, 3817, 1106]"
"[901, 2291, 487, 3817, 1106, 3432]"
"[2291, 487, 3856, 1106, 3432, 488]"
"[487, 3856, 3817, 3432, 488, 118]"
"[3856, 3817, 1106, 488, 118, 131]"
"[3817, 1106, 3432, 118, 131, 585]"
"[1106, 3432, 488, 131, 585, 3432]"
"[3432, 488, 118, 585, 3432, 488]"
"[488, 118, 131, 3432, 488, 2081]"
"[118, 131, 585, 488, 2081, 3100]"
"[131, 585, 3432, 2081, 3100, 859]"
"[585, 3432, 488, 3100, 859, 3468]"
"[3432, 488, 2081, 859, 3468, 2662]"
"[488, 2081, 3100, 3468, 2662, 2740]"
"[2081, 3100, 859, 2662, 2740, 2789]"
"[3100, 859, 3468, 2740, 2789, 2119]"
"[859, 3468, 2662, 2789, 2119, 628]"
"[3468, 2662, 2740, 2119, 628, 2370]"
"[2662, 2740, 2789, 628, 2370, 2081]"
"[2740, 2789, 2119, 2370, 2081, 2033]"
"[2789, 2119, 628, 2081, 2033, 2107]"
"[2119, 628, 2370, 2033, 2107, 499]"
"[628, 2370, 2081, 2107, 499, 2789]"
"[2370, 2081, 2033, 499, 2789, 2119]"
"[2081, 2033, 2107, 2789, 2119, 945]"
"[2033, 2107, 499, 2119, 945, 1382]"
"[2107, 499, 2789, 945, 1382, 2675]"
"[499, 2789, 2119, 1382, 2675, 895]"
"[2789, 2119, 945, 2675, 895, 1163]"
"[2119, 945, 1382, 895, 1163, 832]"
"[945, 1382, 2675, 1163, 832, 2259]"
"[1382, 2675, 895, 832, 2259, 884]"
"[2675, 895, 1163, 2259, 884, 3432]"
"[895, 1163, 832, 884, 3432, 488]"
"[1163, 832, 2259, 3432, 488, 2081]"
"[832, 2259, 884, 488, 2081, 922]"
"[2259, 884, 3432, 2081, 922, 2555]"
"[884, 3432, 488, 922, 2555, 1268]"
"[3432, 488, 2081, 2555, 1268, 736]"
"[488, 2081, 922, 1268, 736, 2230]"
"[2081, 922, 2555, 736, 2230, 3432]"
"[922, 2555, 1268, 2230, 3432, 488]"
"[2555, 1268, 736, 3432, 488, 50]"
"[1268, 736, 2230, 488, 50, 2325]"
"[736, 2230, 3432, 50, 2325, 801]"
"[2230, 3432, 488, 2325, 801, 2287]"
"[3432, 488, 50, 801, 2287, 3756]"
"[488, 50, 2325, 2287, 3756, 400]"
"[50, 2325, 801, 3756, 400, 609]"
"[2325, 801, 2287, 400, 609, 1752]"
"[801, 2287, 3756, 609, 1752, 1990]"
"[2287, 3756, 400, 1752, 1990, 3886]"
"[3756, 400, 609, 1990, 3886, 2033]"
"[400, 609, 1752, 3886, 2033, 3462]"
"[609, 1752, 1990, 2033, 3462, 3432]"
"[1752, 1990, 3886, 3462, 3432, 901]"
"[1990, 3886, 2033, 3432, 901, 2142]"
"[3886, 2033, 3462, 901, 2142, 2511]"
"[2033, 3462, 3432, 2142, 2511, 1526]"
"[3462, 3432, 901, 2511, 1526, 1708]"
"[3432, 901, 2142, 1526, 1708, 2240]"
"[901, 2142, 2511, 1708, 2240, 3359]"
"[2142, 2511, 1526, 2240, 3359, 2789]"
"[2511, 1526, 1708, 3359, 2789, 2119]"
"[1526, 1708, 2240, 2789, 2119, 3873]"
"[1708, 2240, 3359, 2119, 3873, 2657]"
"[2240, 3359, 2789, 3873, 2657, 1844]"
"[3359, 2789, 2119, 2657, 1844, 1382]"
"[2789, 2119, 3873, 1844, 1382, 1536]"
"[2119, 3873, 2657, 1382, 1536, 1163]"
"[3873, 2657, 1844, 1536, 1163, 1163]"
"[2657, 1844, 1382, 1163, 1163, 2390]"
"[1844, 1382, 1536, 1163, 2390, 1473]"
"[1382, 1536, 1163, 2390, 1473, 2575]"
"[1536, 1163, 1163, 1473, 2575, 2405]"
"[1163, 1163, 2390, 2575, 2405, 2575]"
"[1163, 2390, 1473, 2405, 2575, 705]"
"[2390, 1473, 2575, 2575, 705, 1808]"
"[1473, 2575, 2405, 705, 1808, 1829]"
"[2575, 2405, 2575, 1808, 1829, 1817]"
"[2405, 2575, 705, 1829, 1817, 2291]"
"[2575, 705, 1808, 1817, 2291, 499]"
"[705, 1808, 1829, 2291, 499, 2301]"
"[1808, 1829, 1817, 499, 2301, 407]"
"[1829, 1817, 2291, 2301, 407, 578]"
"[1817, 2291, 499, 407, 578, 2727]"
"[2291, 499, 2301, 578, 2727, 2675]"
"[499, 2301, 407, 2727, 2675, 3166]"
"[2301, 407, 578, 2675, 3166, 2947]"
"[407, 578, 2727, 3166, 2947, 1163]"
"[578, 2727, 2675, 2947, 1163, 832]"
"[2727, 2675, 3166, 1163, 832, 3432]"
"[2675, 3166, 2947, 832, 3432, 488]"
"[3166, 2947, 1163, 3432, 488, 3100]"
"[2947, 1163, 832, 488, 3100, 388]"
"[1163, 832, 3432, 3100, 388, 2774]"
"[832, 3432, 488, 388, 2774, 50]"
"[3432, 488, 3100, 2774, 50, 2947]"
"[488, 3100, 388, 50, 2947, 2548]"
"[3100, 388, 2774, 2947, 2548, 736]"
"[388, 2774, 50, 2548, 736, 1265]"
"[2774, 50, 2947, 736, 1265, 2671]"
"[50, 2947, 2548, 1265, 2671, 1399]"
"[2947, 2548, 736, 2671, 1399, 2119]"
"[2548, 736, 1265, 1399, 2119, 2672]"
"[736, 1265, 2671, 2119, 2672, 1010]"
"[1265, 2671, 1399, 2672, 1010, 1084]"
"[2671, 1399, 2119, 1010, 1084, 3832]"
"[1399, 2119, 2672, 1084, 3832, 2596]"
"[2119, 2672, 1010, 3832, 2596, 3100]"
"[2672, 1010, 1084, 2596, 3100, 1154]"
"[1010, 1084, 3832, 3100, 1154, 1789]"
"[1084, 3832, 2596, 1154, 1789, 2555]"
"[3832, 2596, 3100, 1789, 2555, 1268]"
"[2596, 3100, 1154, 2555, 1268, 2658]"
"[3100, 1154, 1789, 1268, 2658, 2947]"
"[1154, 1789, 2555, 2658, 2947, 2379]"
"[1789, 2555, 1268, 2947, 2379, 1399]"
"[2555, 1268, 2658, 2379, 1399, 2119]"
"[1268, 2658, 2947, 1399, 2119, 1749]"
"[2658, 2947, 2379, 2119, 1749, 436]"
"[2947, 2379, 1399, 1749, 436, 1480]"
"[2379, 1399, 2119, 436, 1480, 390]"
"[1399, 2119, 1749, 1480, 390, 1708]"
"[2119, 1749, 436, 390, 1708, 901]"
"[1749, 436, 1480, 1708, 901, 2555]"
"[436, 1480, 390, 901, 2555, 3284]"
"[1480, 390, 1708, 2555, 3284, 2672]"
"[390, 1708, 901, 3284, 2672, 1844]"
"[1708, 901, 2555, 2672, 1844, 2081]"
"[901, 2555, 3284, 1844, 2081, 2033]"
"[2555, 3284, 2672, 2081, 2033, 3359]"
"[3284, 2672, 1844, 2033, 3359, 3633]"
"[2672, 1844, 2081, 3359, 3633, 3432]"
"[1844, 2081, 2033, 3633, 3432, 488]"
"[2081, 2033, 3359, 3432, 488, 2081]"
"[2033, 3359, 3633, 488, 2081, 3387]"
"[3359, 3633, 3432, 2081, 3387, 1789]"
"[3633, 3432, 488, 3387, 1789, 2247]"
"[3432, 488, 2081, 1789, 2247, 2249]"
"[488, 2081, 3387, 2247, 2249, 198]"
"[2081, 3387, 1789, 2249, 198, 827]"
"[3387, 1789, 2247, 198, 827, 2952]"
"[1789, 2247, 2249, 827, 2952, 3432]"
"[2247, 2249, 198, 2952, 3432, 488]"
"[2249, 198, 827, 3432, 488, 2081]"
"[198, 827, 2952, 488, 2081, 643]"
"[827, 2952, 3432, 2081, 643, 3584]"
"[2952, 3432, 488, 643, 3584, 2886]"
"[3432, 488, 2081, 3584, 2886, 2961]"
"[488, 2081, 643, 2886, 2961, 3449]"
"[2081, 643, 3584, 2961, 3449, 3028]"
"[643, 3584, 2886, 3449, 3028, 2081]"
"[3584, 2886, 2961, 3028, 2081, 160]"
"[2886, 2961, 3449, 2081, 160, 2410]"
"[2961, 3449, 3028, 160, 2410, 3418]"
"[3449, 3028, 2081, 2410, 3418, 2501]"
"[3028, 2081, 160, 3418, 2501, 969]"
"[2081, 160, 2410, 2501, 969, 3100]"
"[160, 2410, 3418, 969, 3100, 1225]"
"[2410, 3418, 2501, 3100, 1225, 1871]"
"[3418, 2501, 969, 1225, 1871, 1819]"
"[2501, 969, 3100, 1871, 1819, 1792]"
