context_indices
"[1844, 1615]"
"[1072, 1999, 983, 3436]"
"[1999, 1674, 3436, 752]"
"[1674, 983, 752, 728]"
"[983, 3436, 728, 2107]"
"[3436, 752, 2107, 952]"
"[752, 728, 952, 3285]"
"[728, 2107, 3285, 2981]"
"[2107, 952, 2981, 2826]"
"[952, 3285, 2826, 2301]"
"[3285, 2981, 2301, 3250]"
"[2981, 2826, 3250, 3287]"
"[2826, 2301, 3287, 1648]"
"[2301, 3250, 1648, 652]"
"[3250, 3287, 652, 1648]"
"[3287, 1648, 1648, 652]"
"[1648, 652, 652, 1532]"
"[652, 1648, 1532, 2980]"
"[1648, 652, 2980, 3398]"
"[652, 1532, 3398, 3116]"
"[1532, 2980, 3116, 2126]"
"[2980, 3398, 2126, 3250]"
"[3398, 3116, 3250, 145]"
"[3116, 2126, 145, 2973]"
"[2126, 3250, 2973, 1425]"
"[3250, 145, 1425, 531]"
"[145, 2973, 531, 3328]"
"[2973, 1425, 3328, 1648]"
"[1425, 531, 1648, 1860]"
"[531, 3328, 1860, 1279]"
"[3328, 1648, 1279, 309]"
"[1648, 1860, 309, 372]"
"[1860, 1279, 372, 798]"
"[1279, 309, 798, 3224]"
"[309, 372, 3224, 555]"
"[372, 798, 555, 2649]"
"[798, 3224, 2649, 2002]"
"[3224, 555, 2002, 1363]"
"[555, 2649, 1363, 131]"
"[2649, 2002, 131, 3046]"
"[2002, 1363, 3046, 431]"
"[1363, 131, 431, 2052]"
"[131, 3046, 2052, 2057]"
"[3046, 431, 2057, 861]"
"[431, 2052, 861, 739]"
"[2052, 2057, 739, 3224]"
"[2057, 861, 3224, 1981]"
"[861, 739, 1981, 1523]"
"[739, 3224, 1523, 393]"
"[3224, 1981, 393, 3199]"
"[1981, 1523, 3199, 3236]"
"[1523, 393, 3236, 2276]"
"[393, 3199, 2276, 2829]"
"[3199, 3236, 2829, 2702]"
"[3236, 2276, 2702, 1818]"
"[2276, 2829, 1818, 3435]"
"[2829, 2702, 3435, 3046]"
"[2702, 1818, 3046, 431]"
"[1818, 3435, 431, 1860]"
"[3435, 3046, 1860, 3046]"
"[3046, 431, 3046, 431]"
"[431, 1860, 431, 1818]"
"[1860, 3046, 1818, 2280]"
"[3046, 431, 2280, 1561]"
"[431, 1818, 1561, 1648]"
"[1818, 2280, 1648, 652]"
"[2280, 1561, 652, 2912]"
"[1561, 1648, 2912, 1561]"
"[1648, 652, 1561, 1890]"
"[652, 2912, 1890, 1400]"
"[2912, 1561, 1400, 3224]"
"[1561, 1890, 3224, 1871]"
"[1890, 1400, 1871, 1561]"
"[1400, 3224, 1561, 1890]"
"[3224, 1871, 1890, 1400]"
"[1871, 1561, 1400, 2980]"
"[1561, 1890, 2980, 3398]"
"[1890, 1400, 3398, 2185]"
"[1400, 2980, 2185, 3287]"
"[2980, 3398, 3287, 3224]"
"[3398, 2185, 3224, 794]"
"[2185, 3287, 794, 1561]"
"[3287, 3224, 1561, 3398]"
"[3224, 794, 3398, 1648]"
"[794, 1561, 1648, 1860]"
"[1561, 3398, 1860, 1890]"
"[3398, 1648, 1890, 1400]"
"[1648, 1860, 1400, 2185]"
"[1860, 1890, 2185, 3224]"
"[1890, 1400, 3224, 2668]"
"[1400, 2185, 2668, 1561]"
"[2185, 3224, 1561, 2185]"
"[3224, 2668, 2185, 3287]"
"[2668, 1561, 3287, 1890]"
"[1561, 2185, 1890, 1400]"
"[2185, 3287, 1400, 3224]"
"[3287, 1890, 3224, 3398]"
"[1890, 1400, 3398, 3046]"
"[1400, 3224, 3046, 431]"
"[3224, 3398, 431, 1860]"
"[3398, 3046, 1860, 1818]"
"[3046, 431, 1818, 1317]"
"[431, 1860, 1317, 3024]"
"[1860, 1818, 3024, 3046]"
"[1818, 1317, 3046, 431]"
"[1317, 3024, 431, 1860]"
"[3024, 3046, 1860, 1818]"
"[3046, 431, 1818, 3048]"
"[431, 1860, 3048, 739]"
"[1860, 1818, 739, 2032]"
"[1818, 3048, 2032, 1509]"
"[3048, 739, 1509, 370]"
"[739, 2032, 370, 1151]"
"[2032, 1509, 1151, 1818]"
"[1509, 370, 1818, 2423]"
"[370, 1151, 2423, 859]"
"[1151, 1818, 859, 1212]"
"[1818, 2423, 1212, 739]"
"[2423, 859, 739, 798]"
"[859, 1212, 798, 2749]"
"[1212, 739, 2749, 3325]"
"[739, 798, 3325, 755]"
"[798, 2749, 755, 3274]"
"[2749, 3325, 3274, 621]"
"[3325, 755, 621, 3394]"
"[755, 3274, 3394, 2275]"
"[3274, 621, 2275, 2377]"
"[621, 3394, 2377, 1648]"
"[3394, 2275, 1648, 1777]"
"[2275, 2377, 1777, 2573]"
"[2377, 1648, 2573, 684]"
"[1648, 1777, 684, 977]"
"[1777, 2573, 977, 1818]"
"[2573, 684, 1818, 2222]"
"[684, 977, 2222, 3405]"
"[977, 1818, 3405, 982]"
"[1818, 2222, 982, 3046]"
"[2222, 3405, 3046, 431]"
"[3405, 982, 431, 1860]"
"[982, 3046, 1860, 3413]"
"[3046, 431, 3413, 1859]"
"[431, 1860, 1859, 3046]"
"[1860, 3413, 3046, 431]"
"[3413, 1859, 431, 2657]"
"[1859, 3046, 2657, 1223]"
"[3046, 431, 1223, 2136]"
"[431, 2657, 2136, 30]"
"[2657, 1223, 30, 3159]"
"[1223, 2136, 3159, 3159]"
"[2136, 30, 3159, 239]"
"[30, 3159, 239, 2050]"
"[3159, 3159, 2050, 475]"
"[3159, 239, 475, 1382]"
"[239, 2050, 1382, 333]"
"[2050, 475, 333, 1794]"
"[475, 1382, 1794, 1872]"
"[1382, 333, 1872, 365]"
"[333, 1794, 365, 2491]"
"[1794, 1872, 2491, 305]"
"[1872, 365, 305, 3332]"
"[365, 2491, 3332, 3046]"
"[2491, 305, 3046, 431]"
"[305, 3332, 431, 1860]"
"[3332, 3046, 1860, 2895]"
"[3046, 431, 2895, 1427]"
"[431, 1860, 1427, 1973]"
"[1860, 2895, 1973, 550]"
"[2895, 1427, 550, 433]"
"[1427, 1973, 433, 3046]"
"[1973, 550, 3046, 431]"
"[550, 433, 431, 2895]"
"[433, 3046, 2895, 3281]"
"[3046, 431, 3281, 3345]"
"[431, 2895, 3345, 211]"
"[2895, 3281, 211, 3046]"
"[3281, 3345, 3046, 431]"
"[3345, 211, 431, 2912]"
"[211, 3046, 2912, 2377]"
"[3046, 431, 2377, 2280]"
"[431, 2912, 2280, 1648]"
"[2912, 2377, 1648, 2136]"
"[2377, 2280, 2136, 1860]"
"[2280, 1648, 1860, 1427]"
"[1648, 2136, 1427, 2142]"
"[2136, 1860, 2142, 1918]"
"[1860, 1427, 1918, 2689]"
"[1427, 2142, 2689, 739]"
"[2142, 1918, 739, 1145]"
"[1918, 2689, 1145, 1702]"
"[2689, 739, 1702, 684]"
"[739, 1145, 684, 2945]"
"[1145, 1702, 2945, 133]"
"[1702, 684, 133, 2420]"
"[684, 2945, 2420, 812]"
"[2945, 133, 812, 2610]"
"[133, 2420, 2610, 3345]"
"[2420, 812, 3345, 211]"
"[812, 2610, 211, 2116]"
"[2610, 3345, 2116, 1440]"
"[3345, 211, 1440, 2120]"
"[211, 2116, 2120, 2365]"
"[2116, 1440, 2365, 1511]"
"[1440, 2120, 1511, 375]"
"[2120, 2365, 375, 237]"
"[2365, 1511, 237, 2314]"
"[1511, 375, 2314, 2362]"
"[375, 237, 2362, 2107]"
"[237, 2314, 2107, 531]"
"[2314, 2362, 531, 3211]"
"[2362, 2107, 3211, 365]"
"[2107, 531, 365, 56]"
"[531, 3211, 56, 3046]"
"[3211, 365, 3046, 431]"
"[365, 56, 431, 1860]"
"[56, 3046, 1860, 2895]"
"[3046, 431, 2895, 1569]"
"[431, 1860, 1569, 382]"
"[1860, 2895, 382, 531]"
"[2895, 1569, 531, 1377]"
"[1569, 382, 1377, 2458]"
"[382, 531, 2458, 361]"
"[531, 1377, 361, 1421]"
"[1377, 2458, 1421, 2795]"
"[2458, 361, 2795, 3046]"
"[361, 1421, 3046, 431]"
"[1421, 2795, 431, 1427]"
"[2795, 3046, 1427, 2340]"
"[3046, 431, 2340, 2376]"
"[431, 1427, 2376, 2830]"
"[1427, 2340, 2830, 531]"
"[2340, 2376, 531, 3177]"
"[2376, 2830, 3177, 2066]"
"[2830, 531, 2066, 299]"
"[531, 3177, 299, 2223]"
"[3177, 2066, 2223, 2807]"
"[2066, 299, 2807, 1377]"
"[299, 2223, 1377, 2458]"
"[2223, 2807, 2458, 295]"
"[2807, 1377, 295, 1752]"
"[1377, 2458, 1752, 498]"
"[2458, 295, 498, 431]"
"[295, 1752, 431, 1818]"
"[1752, 498, 1818, 2422]"
"[498, 431, 2422, 2249]"
"[431, 1818, 2249, 1363]"
"[1818, 2422, 1363, 1377]"
"[2422, 2249, 1377, 2458]"
"[2249, 1363, 2458, 1501]"
"[1363, 1377, 1501, 2045]"
"[1377, 2458, 2045, 1858]"
"[2458, 1501, 1858, 1383]"
"[1501, 2045, 1383, 365]"
"[2045, 1858, 365, 1525]"
"[1858, 1383, 1525, 3149]"
"[1383, 365, 3149, 3397]"
"[365, 1525, 3397, 1140]"
"[1525, 3149, 1140, 1802]"
"[3149, 3397, 1802, 739]"
"[3397, 1140, 739, 2899]"
"[1140, 1802, 2899, 250]"
"[1802, 739, 250, 1872]"
"[739, 2899, 1872, 2365]"
"[2899, 250, 2365, 2829]"
"[250, 1872, 2829, 2136]"
"[1872, 2365, 2136, 739]"
"[2365, 2829, 739, 2107]"
"[2829, 2136, 2107, 759]"
"[2136, 739, 759, 3046]"
"[739, 2107, 3046, 431]"
"[2107, 759, 431, 1860]"
"[759, 3046, 1860, 2749]"
"[3046, 431, 2749, 378]"
"[431, 1860, 378, 2822]"
"[1860, 2749, 2822, 1252]"
"[2749, 378, 1252, 3461]"
"[378, 2822, 3461, 105]"
"[2822, 1252, 105, 446]"
"[1252, 3461, 446, 2522]"
"[3461, 105, 2522, 2190]"
"[105, 446, 2190, 683]"
"[446, 2522, 683, 2911]"
"[2522, 2190, 2911, 2868]"
"[2190, 683, 2868, 3045]"
"[683, 2911, 3045, 1677]"
"[2911, 2868, 1677, 3029]"
"[2868, 3045, 3029, 295]"
"[3045, 1677, 295, 3262]"
"[1677, 3029, 3262, 950]"
"[3029, 295, 950, 879]"
"[295, 3262, 879, 2377]"
"[3262, 950, 2377, 414]"
"[950, 879, 414, 411]"
"[879, 2377, 411, 2835]"
"[2377, 414, 2835, 3124]"
"[414, 411, 3124, 3046]"
"[411, 2835, 3046, 1672]"
"[2835, 3124, 1672, 1165]"
"[3124, 3046, 1165, 2690]"
"[3046, 1672, 2690, 2868]"
"[1672, 1165, 2868, 2294]"
"[1165, 2690, 2294, 1193]"
"[2690, 2868, 1193, 3046]"
"[2868, 2294, 3046, 431]"
"[2294, 1193, 431, 3372]"
"[1193, 3046, 3372, 1105]"
"[3046, 431, 1105, 2376]"
"[431, 3372, 2376, 3328]"
"[3372, 1105, 3328, 516]"
"[1105, 2376, 516, 3254]"
"[2376, 3328, 3254, 3046]"
"[3328, 516, 3046, 431]"
"[516, 3254, 431, 3418]"
"[3254, 3046, 3418, 368]"
"[3046, 431, 368, 2050]"
"[431, 3418, 2050, 413]"
"[3418, 368, 413, 2263]"
"[368, 2050, 2263, 2136]"
"[2050, 413, 2136, 2336]"
"[413, 2263, 2336, 549]"
"[2263, 2136, 549, 2810]"
"[2136, 2336, 2810, 2970]"
"[2336, 549, 2970, 1674]"
"[549, 2810, 1674, 1359]"
"[2810, 2970, 1359, 201]"
"[2970, 1674, 201, 915]"
"[1674, 1359, 915, 3046]"
"[1359, 201, 3046, 431]"
"[201, 915, 431, 1860]"
"[915, 3046, 1860, 3046]"
"[3046, 431, 3046, 431]"
"[431, 1860, 431, 1860]"
"[1860, 3046, 1860, 1659]"
"[3046, 431, 1659, 2172]"
"[431, 1860, 2172, 2129]"
"[1860, 1659, 2129, 2970]"
"[1659, 2172, 2970, 1526]"
"[2172, 2129, 1526, 1266]"
"[2129, 2970, 1266, 2376]"
"[2970, 1526, 2376, 798]"
"[1526, 1266, 798, 2912]"
"[1266, 2376, 2912, 2476]"
"[2376, 798, 2476, 3046]"
"[798, 2912, 3046, 3045]"
"[2912, 2476, 3045, 248]"
"[2476, 3046, 248, 3045]"
"[3046, 3045, 3045, 2225]"
"[3045, 248, 2225, 1871]"
"[248, 3045, 1871, 2376]"
"[3045, 2225, 2376, 3398]"
"[2225, 1871, 3398, 2376]"
"[1871, 2376, 2376, 654]"
"[2376, 3398, 654, 1648]"
"[3398, 2376, 1648, 1860]"
"[2376, 654, 1860, 1400]"
"[654, 1648, 1400, 2690]"
"[1648, 1860, 2690, 1860]"
"[1860, 1400, 1860, 3227]"
"[1400, 2690, 3227, 2376]"
"[2690, 1860, 2376, 3345]"
"[1860, 3227, 3345, 1813]"
"[3227, 2376, 1813, 896]"
"[2376, 3345, 896, 2662]"
"[3345, 1813, 2662, 1035]"
"[1813, 896, 1035, 3331]"
"[896, 2662, 3331, 1818]"
"[2662, 1035, 1818, 1860]"
"[1035, 3331, 1860, 944]"
"[3331, 1818, 944, 1864]"
"[1818, 1860, 1864, 1818]"
"[1860, 944, 1818, 2667]"
"[944, 1864, 2667, 2376]"
"[1864, 1818, 2376, 1354]"
"[1818, 2667, 1354, 3046]"
"[2667, 2376, 3046, 431]"
"[2376, 1354, 431, 1860]"
"[1354, 3046, 1860, 1506]"
"[3046, 431, 1506, 977]"
"[431, 1860, 977, 3046]"
"[1860, 1506, 3046, 431]"
"[1506, 977, 431, 1860]"
"[977, 3046, 1860, 2365]"
"[3046, 431, 2365, 1427]"
"[431, 1860, 1427, 1054]"
"[1860, 2365, 1054, 3378]"
"[2365, 1427, 3378, 2376]"
"[1427, 1054, 2376, 201]"
"[1054, 3378, 201, 2684]"
"[3378, 2376, 2684, 2272]"
"[2376, 201, 2272, 2684]"
"[201, 2684, 2684, 3159]"
"[2684, 2272, 3159, 3077]"
"[2272, 2684, 3077, 2970]"
"[2684, 3159, 2970, 982]"
"[3159, 3077, 982, 1866]"
"[3077, 2970, 1866, 312]"
"[2970, 982, 312, 2198]"
"[982, 1866, 2198, 1701]"
"[1866, 312, 1701, 1354]"
"[312, 2198, 1354, 3046]"
"[2198, 1701, 3046, 431]"
"[1701, 1354, 431, 965]"
"[1354, 3046, 965, 1361]"
"[3046, 431, 1361, 1983]"
"[431, 965, 1983, 365]"
"[965, 1361, 365, 2116]"
"[1361, 1983, 2116, 2579]"
"[1983, 365, 2579, 2889]"
"[365, 2116, 2889, 3046]"
"[2116, 2579, 3046, 431]"
"[2579, 2889, 431, 1860]"
"[2889, 3046, 1860, 1427]"
"[3046, 431, 1427, 52]"
"[431, 1860, 52, 2828]"
"[1860, 1427, 2828, 1879]"
"[1427, 52, 1879, 942]"
"[52, 2828, 942, 1918]"
"[2828, 1879, 1918, 739]"
"[1879, 942, 739, 798]"
"[942, 1918, 798, 2454]"
"[1918, 739, 2454, 796]"
"[739, 798, 796, 3046]"
"[798, 2454, 3046, 431]"
"[2454, 796, 431, 3219]"
"[796, 3046, 3219, 2423]"
"[3046, 431, 2423, 1579]"
"[431, 3219, 1579, 1427]"
"[3219, 2423, 1427, 2142]"
"[2423, 1579, 2142, 1858]"
"[1579, 1427, 1858, 1648]"
"[1427, 2142, 1648, 1777]"
"[2142, 1858, 1777, 993]"
"[1858, 1648, 993, 3401]"
"[1648, 1777, 3401, 2527]"
"[1777, 993, 2527, 3224]"
"[993, 3401, 3224, 684]"
"[3401, 2527, 684, 3332]"
"[2527, 3224, 3332, 3344]"
"[3224, 684, 3344, 3046]"
"[684, 3332, 3046, 431]"
"[3332, 3344, 431, 1860]"
"[3344, 3046, 1860, 3178]"
"[3046, 431, 3178, 2381]"
"[431, 1860, 2381, 161]"
"[1860, 3178, 161, 2453]"
"[3178, 2381, 2453, 2050]"
"[2381, 161, 2050, 2376]"
"[161, 2453, 2376, 739]"
"[2453, 2050, 739, 799]"
"[2050, 2376, 799, 2527]"
"[2376, 739, 2527, 3398]"
"[739, 799, 3398, 3159]"
"[799, 2527, 3159, 792]"
"[2527, 3398, 792, 1363]"
"[3398, 3159, 1363, 739]"
"[3159, 792, 739, 1203]"
"[792, 1363, 1203, 2376]"
"[1363, 739, 2376, 2871]"
"[739, 1203, 2871, 3397]"
"[1203, 2376, 3397, 2032]"
"[2376, 2871, 2032, 2050]"
"[2871, 3397, 2050, 2351]"
"[3397, 2032, 2351, 2990]"
"[2032, 2050, 2990, 2745]"
"[2050, 2351, 2745, 796]"
"[2351, 2990, 796, 22]"
"[2990, 2745, 22, 982]"
"[2745, 796, 982, 2710]"
"[796, 22, 2710, 3387]"
"[22, 982, 3387, 1636]"
"[982, 2710, 1636, 3046]"
"[2710, 3387, 3046, 431]"
"[3387, 1636, 431, 1326]"
"[1636, 3046, 1326, 539]"
"[3046, 431, 539, 967]"
"[431, 1326, 967, 3046]"
"[1326, 539, 3046, 431]"
"[539, 967, 431, 1860]"
"[967, 3046, 1860, 3046]"
"[3046, 431, 3046, 431]"
"[431, 1860, 431, 1860]"
"[1860, 3046, 1860, 1506]"
"[3046, 431, 1506, 1430]"
"[431, 1860, 1430, 1509]"
"[1860, 1506, 1509, 739]"
"[1506, 1430, 739, 2730]"
"[1430, 1509, 2730, 1861]"
"[1509, 739, 1861, 3046]"
"[739, 2730, 3046, 431]"
"[2730, 1861, 431, 2805]"
"[1861, 3046, 2805, 718]"
"[3046, 431, 718, 2702]"
"[431, 2805, 2702, 2142]"
"[2805, 718, 2142, 837]"
"[718, 2702, 837, 2990]"
"[2702, 2142, 2990, 1054]"
"[2142, 837, 1054, 2970]"
"[837, 2990, 2970, 131]"
"[2990, 1054, 131, 3405]"
"[1054, 2970, 3405, 982]"
"[2970, 131, 982, 2311]"
"[131, 3405, 2311, 2171]"
"[3405, 982, 2171, 3046]"
"[982, 2311, 3046, 431]"
"[2311, 2171, 431, 46]"
"[2171, 3046, 46, 2465]"
"[3046, 431, 2465, 2912]"
"[431, 46, 2912, 2476]"
"[46, 2465, 2476, 1890]"
"[2465, 2912, 1890, 794]"
"[2912, 2476, 794, 1232]"
"[2476, 1890, 1232, 2376]"
"[1890, 794, 2376, 1035]"
"[794, 1232, 1035, 739]"
"[1232, 2376, 739, 1513]"
"[2376, 1035, 1513, 1818]"
"[1035, 739, 1818, 1860]"
"[739, 1513, 1860, 2970]"
"[1513, 1818, 2970, 1427]"
"[1818, 1860, 1427, 1898]"
"[1860, 2970, 1898, 739]"
"[2970, 1427, 739, 2730]"
"[1427, 1898, 2730, 1509]"
"[1898, 739, 1509, 2117]"
"[739, 2730, 2117, 981]"
"[2730, 1509, 981, 3046]"
"[1509, 2117, 3046, 431]"
"[2117, 981, 431, 2381]"
"[981, 3046, 2381, 623]"
"[3046, 431, 623, 2362]"
"[431, 2381, 2362, 2901]"
"[2381, 623, 2901, 3332]"
"[623, 2362, 3332, 755]"
"[2362, 2901, 755, 1061]"
"[2901, 3332, 1061, 365]"
"[3332, 755, 365, 1389]"
"[755, 1061, 1389, 770]"
"[1061, 365, 770, 1269]"
"[365, 1389, 1269, 2638]"
"[1389, 770, 2638, 2314]"
"[770, 1269, 2314, 1498]"
"[1269, 2638, 1498, 1701]"
"[2638, 2314, 1701, 365]"
"[2314, 1498, 365, 2116]"
"[1498, 1701, 2116, 2717]"
"[1701, 365, 2717, 2892]"
"[365, 2116, 2892, 3046]"
"[2116, 2717, 3046, 431]"
"[2717, 2892, 431, 1860]"
"[2892, 3046, 1860, 1952]"
"[3046, 431, 1952, 1952]"
"[431, 1860, 1952, 3046]"
"[1860, 1952, 3046, 431]"
"[1952, 1952, 431, 1466]"
"[1952, 3046, 1466, 1354]"
"[3046, 431, 1354, 3048]"
"[431, 1466, 3048, 1107]"
"[1466, 1354, 1107, 289]"
"[1354, 3048, 289, 2032]"
"[3048, 1107, 2032, 1258]"
"[1107, 289, 1258, 3403]"
"[289, 2032, 3403, 486]"
"[2032, 1258, 486, 1442]"
"[1258, 3403, 1442, 2921]"
"[3403, 486, 2921, 1072]"
"[486, 1442, 1072, 1219]"
"[1442, 2921, 1219, 1683]"
"[2921, 1072, 1683, 2729]"
"[1072, 1219, 2729, 746]"
"[1219, 1683, 746, 3178]"
"[1683, 2729, 3178, 1952]"
"[2729, 746, 1952, 3046]"
"[746, 3178, 3046, 431]"
"[3178, 1952, 431, 2014]"
"[1952, 3046, 2014, 2113]"
"[3046, 431, 2113, 2226]"
"[431, 2014, 2226, 717]"
"[2014, 2113, 717, 3396]"
"[2113, 2226, 3396, 2101]"
"[2226, 717, 2101, 1178]"
"[717, 3396, 1178, 2323]"
"[3396, 2101, 2323, 1408]"
"[2101, 1178, 1408, 3301]"
"[1178, 2323, 3301, 1065]"
"[2323, 1408, 1065, 2738]"
"[1408, 3301, 2738, 922]"
"[3301, 1065, 922, 2697]"
"[1065, 2738, 2697, 1764]"
"[2738, 922, 1764, 1365]"
"[922, 2697, 1365, 804]"
"[2697, 1764, 804, 432]"
"[1764, 1365, 432, 151]"
"[1365, 804, 151, 964]"
"[804, 432, 964, 1226]"
"[432, 151, 1226, 142]"
"[151, 964, 142, 1952]"
"[964, 1226, 1952, 3290]"
"[1226, 142, 3290, 3292]"
"[142, 1952, 3292, 463]"
"[1952, 3290, 463, 3046]"
"[3290, 3292, 3046, 431]"
"[3292, 463, 431, 1952]"
"[463, 3046, 1952, 1818]"
"[3046, 431, 1818, 1561]"
"[431, 1952, 1561, 2710]"
"[1952, 1818, 2710, 1648]"
"[1818, 1561, 1648, 3045]"
"[1561, 2710, 3045, 2014]"
"[2710, 1648, 2014, 2413]"
"[1648, 3045, 2413, 1864]"
"[3045, 2014, 1864, 2770]"
"[2014, 2413, 2770, 3046]"
"[2413, 1864, 3046, 431]"
"[1864, 2770, 431, 1032]"
"[2770, 3046, 1032, 1818]"
"[3046, 431, 1818, 755]"
"[431, 1032, 755, 3362]"
"[1032, 1818, 3362, 3045]"
"[1818, 755, 3045, 718]"
"[755, 3362, 718, 3107]"
"[3362, 3045, 3107, 3251]"
"[3045, 718, 3251, 396]"
"[718, 3107, 396, 2120]"
"[3107, 3251, 2120, 3046]"
"[3251, 396, 3046, 431]"
"[396, 2120, 431, 1860]"
"[2120, 3046, 1860, 2440]"
"[3046, 431, 2440, 396]"
"[431, 1860, 396, 2218]"
"[1860, 2440, 2218, 3046]"
"[2440, 396, 3046, 431]"
"[396, 2218, 431, 1860]"
"[2218, 3046, 1860, 1902]"
"[3046, 431, 1902, 1476]"
"[431, 1860, 1476, 2232]"
"[1860, 1902, 2232, 150]"
"[1902, 1476, 150, 1953]"
"[1476, 2232, 1953, 3007]"
"[2232, 150, 3007, 1629]"
"[150, 1953, 1629, 2877]"
"[1953, 3007, 2877, 1619]"
"[3007, 1629, 1619, 1856]"
"[1629, 2877, 1856, 2793]"
"[2877, 1619, 2793, 549]"
"[1619, 1856, 549, 2362]"
"[1856, 2793, 2362, 1872]"
"[2793, 549, 1872, 1548]"
"[549, 2362, 1548, 3046]"
"[2362, 1872, 3046, 431]"
"[1872, 1548, 431, 1860]"
"[1548, 3046, 1860, 2033]"
"[3046, 431, 2033, 1526]"
"[431, 1860, 1526, 1871]"
"[1860, 2033, 1871, 1418]"
"[2033, 1526, 1418, 2661]"
"[1526, 1871, 2661, 1258]"
"[1871, 1418, 1258, 310]"
"[1418, 2661, 310, 2260]"
"[2661, 1258, 2260, 991]"
"[1258, 310, 991, 944]"
"[310, 2260, 944, 518]"
"[2260, 991, 518, 1952]"
"[991, 944, 1952, 2807]"
"[944, 518, 2807, 133]"
"[518, 1952, 133, 3345]"
"[1952, 2807, 3345, 2307]"
"[2807, 133, 2307, 258]"
"[133, 3345, 258, 1216]"
"[3345, 2307, 1216, 3046]"
"[2307, 258, 3046, 431]"
"[258, 1216, 431, 1861]"
"[1216, 3046, 1861, 2435]"
"[3046, 431, 2435, 1861]"
"[431, 1861, 1861, 39]"
"[1861, 2435, 39, 2807]"
"[2435, 1861, 2807, 1890]"
"[1861, 39, 1890, 2039]"
"[39, 2807, 2039, 3045]"
"[2807, 1890, 3045, 642]"
"[1890, 2039, 642, 2173]"
"[2039, 3045, 2173, 2447]"
"[3045, 642, 2447, 652]"
"[642, 2173, 652, 1480]"
"[2173, 2447, 1480, 3405]"
"[2447, 652, 3405, 1509]"
"[652, 1480, 1509, 3046]"
"[1480, 3405, 3046, 431]"
"[3405, 1509, 431, 2365]"
"[1509, 3046, 2365, 3046]"
"[3046, 431, 3046, 431]"
"[431, 2365, 431, 149]"
"[2365, 3046, 149, 1701]"
"[3046, 431, 1701, 2365]"
"[431, 149, 2365, 1871]"
"[149, 1701, 1871, 2832]"
"[1701, 2365, 2832, 3224]"
"[2365, 1871, 3224, 2115]"
"[1871, 2832, 2115, 983]"
"[2832, 3224, 983, 3397]"
"[3224, 2115, 3397, 1861]"
"[2115, 983, 1861, 1863]"
"[983, 3397, 1863, 895]"
"[3397, 1861, 895, 414]"
"[1861, 1863, 414, 3397]"
"[1863, 895, 3397, 2116]"
"[895, 414, 2116, 1526]"
"[414, 3397, 1526, 2498]"
"[3397, 2116, 2498, 2980]"
"[2116, 1526, 2980, 3222]"
"[1526, 2498, 3222, 1363]"
"[2498, 2980, 1363, 3193]"
"[2980, 3222, 3193, 1648]"
"[3222, 1363, 1648, 1860]"
"[1363, 3193, 1860, 3397]"
"[3193, 1648, 3397, 2723]"
"[1648, 1860, 2723, 2773]"
"[1860, 3397, 2773, 1648]"
"[3397, 2723, 1648, 1861]"
"[2723, 2773, 1861, 1851]"
"[2773, 1648, 1851, 180]"
"[1648, 1861, 180, 2376]"
"[1861, 1851, 2376, 1648]"
"[1851, 180, 1648, 1777]"
"[180, 2376, 1777, 1526]"
"[2376, 1648, 1526, 1266]"
"[1648, 1777, 1266, 2605]"
"[1777, 1526, 2605, 3193]"
"[1526, 1266, 3193, 2973]"
"[1266, 2605, 2973, 3048]"
"[2605, 3193, 3048, 739]"
"[3193, 2973, 739, 798]"
"[2973, 3048, 798, 3224]"
"[3048, 739, 3224, 1861]"
"[739, 798, 1861, 2146]"
"[798, 3224, 2146, 2001]"
"[3224, 1861, 2001, 1363]"
"[1861, 2146, 1363, 113]"
"[2146, 2001, 113, 2759]"
"[2001, 1363, 2759, 1727]"
"[1363, 113, 1727, 1057]"
"[113, 2759, 1057, 2710]"
"[2759, 1727, 2710, 2770]"
"[1727, 1057, 2770, 2830]"
"[1057, 2710, 2830, 3163]"
"[2710, 2770, 3163, 2116]"
"[2770, 2830, 2116, 1861]"
"[2830, 3163, 1861, 3357]"
"[3163, 2116, 3357, 1363]"
"[2116, 1861, 1363, 2373]"
"[1861, 3357, 2373, 22]"
"[3357, 1363, 22, 2571]"
"[1363, 2373, 2571, 2951]"
"[2373, 22, 2951, 3444]"
"[22, 2571, 3444, 1509]"
"[2571, 2951, 1509, 2365]"
"[2951, 3444, 2365, 2946]"
"[3444, 1509, 2946, 1860]"
"[1509, 2365, 1860, 2640]"
"[2365, 2946, 2640, 126]"
"[2946, 1860, 126, 1818]"
"[1860, 2640, 1818, 2098]"
"[2640, 126, 2098, 2173]"
"[126, 1818, 2173, 3046]"
"[1818, 2098, 3046, 895]"
"[2098, 2173, 895, 3224]"
"[2173, 3046, 3224, 2116]"
"[3046, 895, 2116, 133]"
"[895, 3224, 133, 2275]"
"[3224, 2116, 2275, 3048]"
"[2116, 133, 3048, 1952]"
"[133, 2275, 1952, 1969]"
"[2275, 3048, 1969, 3046]"
"[3048, 1952, 3046, 431]"
"[1952, 1969, 431, 862]"
"[1969, 3046, 862, 1749]"
"[3046, 431, 1749, 2142]"
"[431, 862, 2142, 837]"
"[862, 1749, 837, 1131]"
"[1749, 2142, 1131, 3046]"
